year,month,station
1985.0,10.0,leuchars
1985.0,11.0,leuchars
1985.0,12.0,leuchars
1986.0,1.0,leuchars
1986.0,2.0,leuchars
1986.0,3.0,leuchars
1986.0,4.0,leuchars
1986.0,5.0,leuchars
1986.0,6.0,leuchars
1986.0,7.0,leuchars
1986.0,8.0,leuchars
1986.0,9.0,leuchars
1986.0,10.0,leuchars
1986.0,11.0,leuchars
1986.0,12.0,leuchars
1987.0,1.0,leuchars
1987.0,2.0,leuchars
1987.0,3.0,leuchars
1987.0,4.0,leuchars
1987.0,5.0,leuchars
1987.0,6.0,leuchars
1987.0,7.0,leuchars
1987.0,8.0,leuchars
1987.0,9.0,leuchars
1987.0,10.0,leuchars
1987.0,11.0,leuchars
1987.0,12.0,leuchars
1988.0,1.0,leuchars
1988.0,2.0,leuchars
1988.0,3.0,leuchars
1988.0,4.0,leuchars
1988.0,5.0,leuchars
1988.0,6.0,leuchars
1988.0,7.0,leuchars
1988.0,8.0,leuchars
1988.0,9.0,leuchars
1988.0,10.0,leuchars
1988.0,11.0,leuchars
1988.0,12.0,leuchars
1989.0,1.0,leuchars
1989.0,2.0,leuchars
1989.0,3.0,leuchars
1989.0,4.0,leuchars
1989.0,5.0,leuchars
1989.0,6.0,leuchars
1989.0,7.0,leuchars
1989.0,8.0,leuchars
1989.0,9.0,leuchars
1989.0,10.0,leuchars
1989.0,11.0,leuchars
1989.0,12.0,leuchars
1990.0,1.0,leuchars
1990.0,2.0,leuchars
1990.0,3.0,leuchars
1990.0,4.0,leuchars
1990.0,5.0,leuchars
1990.0,6.0,leuchars
1990.0,7.0,leuchars
1990.0,8.0,leuchars
1990.0,9.0,leuchars
1990.0,10.0,leuchars
1990.0,11.0,leuchars
1990.0,12.0,leuchars
1991.0,1.0,leuchars
1991.0,2.0,leuchars
1991.0,3.0,leuchars
1991.0,4.0,leuchars
1991.0,5.0,leuchars
1991.0,6.0,leuchars
1991.0,7.0,leuchars
1991.0,8.0,leuchars
1991.0,9.0,leuchars
1991.0,10.0,leuchars
1991.0,11.0,leuchars
1991.0,12.0,leuchars
1992.0,1.0,leuchars
1992.0,2.0,leuchars
1992.0,3.0,leuchars
1992.0,4.0,leuchars
1992.0,5.0,leuchars
1992.0,6.0,leuchars
1992.0,7.0,leuchars
1992.0,8.0,leuchars
1992.0,9.0,leuchars
1992.0,10.0,leuchars
1992.0,11.0,leuchars
1992.0,12.0,leuchars
1993.0,1.0,leuchars
1993.0,2.0,leuchars
1993.0,3.0,leuchars
1993.0,4.0,leuchars
1993.0,5.0,leuchars
1993.0,6.0,leuchars
1993.0,7.0,leuchars
1993.0,8.0,leuchars
1993.0,9.0,leuchars
1993.0,10.0,leuchars
1993.0,11.0,leuchars
1993.0,12.0,leuchars
1994.0,1.0,leuchars
1994.0,2.0,leuchars
1994.0,3.0,leuchars
1994.0,4.0,leuchars
1994.0,5.0,leuchars
1994.0,6.0,leuchars
1994.0,7.0,leuchars
1994.0,8.0,leuchars
1994.0,9.0,leuchars
1994.0,10.0,leuchars
1994.0,11.0,leuchars
1994.0,12.0,leuchars
1995.0,1.0,leuchars
1995.0,2.0,leuchars
1995.0,3.0,leuchars
1995.0,4.0,leuchars
1995.0,5.0,leuchars
1995.0,6.0,leuchars
1995.0,7.0,leuchars
1995.0,8.0,leuchars
1995.0,9.0,leuchars
1995.0,10.0,leuchars
1995.0,11.0,leuchars
1995.0,12.0,leuchars
1996.0,1.0,leuchars
1996.0,2.0,leuchars
1996.0,3.0,leuchars
1996.0,4.0,leuchars
1996.0,5.0,leuchars
1996.0,6.0,leuchars
1996.0,7.0,leuchars
1996.0,8.0,leuchars
1996.0,9.0,leuchars
1996.0,10.0,leuchars
1996.0,11.0,leuchars
1996.0,12.0,leuchars
1997.0,1.0,leuchars
1997.0,2.0,leuchars
1997.0,3.0,leuchars
1997.0,4.0,leuchars
1997.0,5.0,leuchars
1997.0,6.0,leuchars
1997.0,7.0,leuchars
1997.0,8.0,leuchars
1997.0,9.0,leuchars
1997.0,10.0,leuchars
1997.0,11.0,leuchars
1997.0,12.0,leuchars
1998.0,1.0,leuchars
1998.0,2.0,leuchars
1998.0,3.0,leuchars
1998.0,4.0,leuchars
1998.0,5.0,leuchars
1998.0,6.0,leuchars
1998.0,7.0,leuchars
1998.0,8.0,leuchars
1998.0,9.0,leuchars
1998.0,10.0,leuchars
1998.0,11.0,leuchars
1998.0,12.0,leuchars
1999.0,1.0,leuchars
1999.0,2.0,leuchars
1999.0,3.0,leuchars
1999.0,4.0,leuchars
1999.0,5.0,leuchars
1999.0,6.0,leuchars
1999.0,7.0,leuchars
1999.0,8.0,leuchars
1999.0,9.0,leuchars
1999.0,10.0,leuchars
1999.0,11.0,leuchars
1999.0,12.0,leuchars
2000.0,1.0,leuchars
2000.0,2.0,leuchars
2000.0,3.0,leuchars
2000.0,4.0,leuchars
2000.0,5.0,leuchars
2000.0,6.0,leuchars
2000.0,7.0,leuchars
2000.0,8.0,leuchars
2000.0,9.0,leuchars
2000.0,10.0,leuchars
2000.0,11.0,leuchars
2000.0,12.0,leuchars
2001.0,1.0,leuchars
2001.0,2.0,leuchars
2001.0,3.0,leuchars
2001.0,4.0,leuchars
2001.0,5.0,leuchars
2001.0,6.0,leuchars
2001.0,7.0,leuchars
2001.0,8.0,leuchars
2001.0,9.0,leuchars
2001.0,10.0,leuchars
2001.0,11.0,leuchars
2001.0,12.0,leuchars
2002.0,1.0,leuchars
2002.0,2.0,leuchars
2002.0,3.0,leuchars
2002.0,4.0,leuchars
2002.0,5.0,leuchars
2002.0,6.0,leuchars
2002.0,7.0,leuchars
2002.0,8.0,leuchars
2002.0,9.0,leuchars
2002.0,10.0,leuchars
2002.0,11.0,leuchars
2002.0,12.0,leuchars
2003.0,1.0,leuchars
2003.0,2.0,leuchars
2003.0,3.0,leuchars
2003.0,4.0,leuchars
2003.0,5.0,leuchars
2003.0,6.0,leuchars
2003.0,7.0,leuchars
2003.0,8.0,leuchars
2003.0,9.0,leuchars
2003.0,10.0,leuchars
2003.0,11.0,leuchars
2003.0,12.0,leuchars
2004.0,1.0,leuchars
2004.0,2.0,leuchars
2004.0,3.0,leuchars
2004.0,4.0,leuchars
2004.0,5.0,leuchars
2004.0,6.0,leuchars
2004.0,7.0,leuchars
2004.0,8.0,leuchars
2004.0,9.0,leuchars
2004.0,10.0,leuchars
2004.0,11.0,leuchars
2004.0,12.0,leuchars
2005.0,1.0,leuchars
2005.0,2.0,leuchars
2005.0,3.0,leuchars
2005.0,4.0,leuchars
2005.0,5.0,leuchars
2005.0,6.0,leuchars
2005.0,7.0,leuchars
2005.0,8.0,leuchars
2005.0,9.0,leuchars
2005.0,10.0,leuchars
2005.0,11.0,leuchars
2005.0,12.0,leuchars
2006.0,1.0,leuchars
2006.0,2.0,leuchars
2006.0,3.0,leuchars
2006.0,4.0,leuchars
2006.0,5.0,leuchars
2006.0,6.0,leuchars
2006.0,7.0,leuchars
2006.0,8.0,leuchars
2006.0,9.0,leuchars
2006.0,10.0,leuchars
2006.0,11.0,leuchars
2006.0,12.0,leuchars
2007.0,1.0,leuchars
2007.0,2.0,leuchars
2007.0,3.0,leuchars
2007.0,4.0,leuchars
2007.0,5.0,leuchars
2007.0,6.0,leuchars
2007.0,7.0,leuchars
2007.0,8.0,leuchars
2007.0,9.0,leuchars
2007.0,10.0,leuchars
2007.0,11.0,leuchars
2007.0,12.0,leuchars
2008.0,1.0,leuchars
2008.0,2.0,leuchars
2008.0,3.0,leuchars
2008.0,4.0,leuchars
2008.0,5.0,leuchars
2008.0,6.0,leuchars
2008.0,7.0,leuchars
2008.0,8.0,leuchars
2008.0,9.0,leuchars
2008.0,10.0,leuchars
2008.0,11.0,leuchars
2008.0,12.0,leuchars
2009.0,1.0,leuchars
2009.0,2.0,leuchars
2009.0,3.0,leuchars
2009.0,4.0,leuchars
2009.0,5.0,leuchars
2009.0,6.0,leuchars
2009.0,7.0,leuchars
2009.0,8.0,leuchars
2009.0,9.0,leuchars
2009.0,10.0,leuchars
2009.0,11.0,leuchars
2009.0,12.0,leuchars
2010.0,1.0,leuchars
2010.0,2.0,leuchars
2010.0,3.0,leuchars
2010.0,4.0,leuchars
2010.0,5.0,leuchars
2010.0,6.0,leuchars
2010.0,7.0,leuchars
2010.0,8.0,leuchars
2010.0,9.0,leuchars
2010.0,10.0,leuchars
2010.0,11.0,leuchars
2010.0,12.0,leuchars
2011.0,1.0,leuchars
2011.0,2.0,leuchars
2011.0,3.0,leuchars
2011.0,4.0,leuchars
2011.0,5.0,leuchars
2011.0,6.0,leuchars
2011.0,7.0,leuchars
2011.0,8.0,leuchars
2011.0,9.0,leuchars
2011.0,10.0,leuchars
2011.0,11.0,leuchars
2011.0,12.0,leuchars
2012.0,1.0,leuchars
2012.0,2.0,leuchars
2012.0,3.0,leuchars
2012.0,4.0,leuchars
2012.0,5.0,leuchars
2012.0,6.0,leuchars
2012.0,7.0,leuchars
2012.0,8.0,leuchars
2012.0,9.0,leuchars
2012.0,10.0,leuchars
2012.0,11.0,leuchars
2012.0,12.0,leuchars
2013.0,1.0,leuchars
2013.0,2.0,leuchars
2013.0,3.0,leuchars
2013.0,4.0,leuchars
2013.0,5.0,leuchars
2013.0,6.0,leuchars
2013.0,7.0,leuchars
2013.0,8.0,leuchars
2013.0,9.0,leuchars
2013.0,10.0,leuchars
2013.0,11.0,leuchars
2013.0,12.0,leuchars
2014.0,1.0,leuchars
2014.0,2.0,leuchars
2014.0,3.0,leuchars
2014.0,4.0,leuchars
2014.0,5.0,leuchars
2014.0,6.0,leuchars
2014.0,7.0,leuchars
2014.0,8.0,leuchars
2014.0,9.0,leuchars
2014.0,10.0,leuchars
2014.0,11.0,leuchars
2014.0,12.0,leuchars
2015.0,1.0,leuchars
2015.0,2.0,leuchars
2015.0,3.0,leuchars
2015.0,4.0,leuchars
2015.0,5.0,leuchars
2015.0,6.0,leuchars
2015.0,7.0,leuchars
2015.0,8.0,leuchars
2015.0,9.0,leuchars
2015.0,10.0,leuchars
2015.0,11.0,leuchars
2015.0,12.0,leuchars
2016.0,1.0,leuchars
2016.0,2.0,leuchars
2016.0,3.0,leuchars
2016.0,4.0,leuchars
2016.0,5.0,leuchars
2016.0,6.0,leuchars
2016.0,7.0,leuchars
2016.0,8.0,leuchars
2016.0,9.0,leuchars
2016.0,10.0,leuchars
2016.0,11.0,leuchars
2016.0,12.0,leuchars
2017.0,1.0,leuchars
2017.0,2.0,leuchars
2017.0,3.0,leuchars
2017.0,4.0,leuchars
2017.0,5.0,leuchars
2017.0,6.0,leuchars
2017.0,7.0,leuchars
2017.0,8.0,leuchars
2017.0,9.0,leuchars
2017.0,10.0,leuchars
2017.0,11.0,leuchars
2017.0,12.0,leuchars
2018.0,1.0,leuchars
2018.0,2.0,leuchars
2018.0,3.0,leuchars
2018.0,4.0,leuchars
2018.0,5.0,leuchars
2018.0,6.0,leuchars
2018.0,7.0,leuchars
2018.0,8.0,leuchars
2018.0,9.0,leuchars
2018.0,10.0,leuchars
2018.0,11.0,leuchars
2018.0,12.0,leuchars
2019.0,1.0,leuchars
2019.0,2.0,leuchars
2019.0,3.0,leuchars
2019.0,4.0,leuchars
2019.0,5.0,leuchars
2019.0,6.0,leuchars
2019.0,7.0,leuchars
2019.0,8.0,leuchars
2019.0,9.0,leuchars
2019.0,10.0,leuchars
2019.0,11.0,leuchars
2019.0,12.0,leuchars
2020.0,1.0,leuchars
2020.0,2.0,leuchars
2020.0,3.0,leuchars
2020.0,4.0,leuchars
2020.0,5.0,leuchars
2020.0,6.0,leuchars
,,lowestoft
1914.0,1.0,lowestoft
1914.0,2.0,lowestoft
1914.0,3.0,lowestoft
1914.0,4.0,lowestoft
1914.0,5.0,lowestoft
1914.0,6.0,lowestoft
1914.0,7.0,lowestoft
1914.0,8.0,lowestoft
1914.0,9.0,lowestoft
1914.0,10.0,lowestoft
1914.0,11.0,lowestoft
1914.0,12.0,lowestoft
1915.0,1.0,lowestoft
1915.0,2.0,lowestoft
1915.0,3.0,lowestoft
1915.0,4.0,lowestoft
1915.0,5.0,lowestoft
1915.0,6.0,lowestoft
1915.0,7.0,lowestoft
1915.0,8.0,lowestoft
1915.0,9.0,lowestoft
1915.0,10.0,lowestoft
1915.0,11.0,lowestoft
1915.0,12.0,lowestoft
1916.0,1.0,lowestoft
1916.0,2.0,lowestoft
1916.0,3.0,lowestoft
1916.0,4.0,lowestoft
1916.0,5.0,lowestoft
1916.0,6.0,lowestoft
1916.0,7.0,lowestoft
1916.0,8.0,lowestoft
1916.0,9.0,lowestoft
1916.0,10.0,lowestoft
1916.0,11.0,lowestoft
1916.0,12.0,lowestoft
1917.0,1.0,lowestoft
1917.0,2.0,lowestoft
1917.0,3.0,lowestoft
1917.0,4.0,lowestoft
1917.0,5.0,lowestoft
1917.0,6.0,lowestoft
1917.0,7.0,lowestoft
1917.0,8.0,lowestoft
1917.0,9.0,lowestoft
1917.0,10.0,lowestoft
1917.0,11.0,lowestoft
1917.0,12.0,lowestoft
1919.0,1.0,lowestoft
1919.0,2.0,lowestoft
1919.0,3.0,lowestoft
1919.0,4.0,lowestoft
1919.0,5.0,lowestoft
1919.0,6.0,lowestoft
1919.0,7.0,lowestoft
1919.0,8.0,lowestoft
1919.0,9.0,lowestoft
1919.0,10.0,lowestoft
1919.0,11.0,lowestoft
1919.0,12.0,lowestoft
1920.0,1.0,lowestoft
1920.0,2.0,lowestoft
1920.0,3.0,lowestoft
1920.0,4.0,lowestoft
1920.0,5.0,lowestoft
1920.0,6.0,lowestoft
1920.0,7.0,lowestoft
1920.0,8.0,lowestoft
1920.0,9.0,lowestoft
1920.0,10.0,lowestoft
1920.0,11.0,lowestoft
1920.0,12.0,lowestoft
1921.0,1.0,lowestoft
1921.0,2.0,lowestoft
1921.0,3.0,lowestoft
1921.0,4.0,lowestoft
1921.0,5.0,lowestoft
1921.0,6.0,lowestoft
1921.0,7.0,lowestoft
1921.0,8.0,lowestoft
1921.0,9.0,lowestoft
1921.0,10.0,lowestoft
1921.0,11.0,lowestoft
1921.0,12.0,lowestoft
1922.0,1.0,lowestoft
1922.0,2.0,lowestoft
1922.0,3.0,lowestoft
1922.0,4.0,lowestoft
1922.0,5.0,lowestoft
1922.0,6.0,lowestoft
1922.0,7.0,lowestoft
1922.0,8.0,lowestoft
1922.0,9.0,lowestoft
1922.0,10.0,lowestoft
1922.0,11.0,lowestoft
1922.0,12.0,lowestoft
1923.0,1.0,lowestoft
1923.0,2.0,lowestoft
1923.0,3.0,lowestoft
1923.0,4.0,lowestoft
1923.0,5.0,lowestoft
1923.0,6.0,lowestoft
1923.0,7.0,lowestoft
1923.0,8.0,lowestoft
1923.0,9.0,lowestoft
1923.0,10.0,lowestoft
1923.0,11.0,lowestoft
1923.0,12.0,lowestoft
1924.0,1.0,lowestoft
1924.0,2.0,lowestoft
1924.0,3.0,lowestoft
1924.0,4.0,lowestoft
1924.0,5.0,lowestoft
1924.0,6.0,lowestoft
1924.0,7.0,lowestoft
1924.0,8.0,lowestoft
1924.0,9.0,lowestoft
1924.0,10.0,lowestoft
1924.0,11.0,lowestoft
1924.0,12.0,lowestoft
1925.0,1.0,lowestoft
1925.0,2.0,lowestoft
1925.0,3.0,lowestoft
1925.0,4.0,lowestoft
1925.0,5.0,lowestoft
1925.0,6.0,lowestoft
1925.0,7.0,lowestoft
1925.0,8.0,lowestoft
1925.0,9.0,lowestoft
1925.0,10.0,lowestoft
1925.0,11.0,lowestoft
1925.0,12.0,lowestoft
1926.0,1.0,lowestoft
1926.0,2.0,lowestoft
1926.0,3.0,lowestoft
1926.0,4.0,lowestoft
1926.0,5.0,lowestoft
1926.0,6.0,lowestoft
1926.0,7.0,lowestoft
1926.0,8.0,lowestoft
1926.0,9.0,lowestoft
1926.0,10.0,lowestoft
1926.0,11.0,lowestoft
1926.0,12.0,lowestoft
1927.0,1.0,lowestoft
1927.0,2.0,lowestoft
1927.0,3.0,lowestoft
1927.0,4.0,lowestoft
1927.0,5.0,lowestoft
1927.0,6.0,lowestoft
1927.0,7.0,lowestoft
1927.0,8.0,lowestoft
1927.0,9.0,lowestoft
1927.0,10.0,lowestoft
1927.0,11.0,lowestoft
1927.0,12.0,lowestoft
1928.0,1.0,lowestoft
1928.0,2.0,lowestoft
1928.0,3.0,lowestoft
1928.0,4.0,lowestoft
1928.0,5.0,lowestoft
1928.0,6.0,lowestoft
1928.0,7.0,lowestoft
1928.0,8.0,lowestoft
1928.0,9.0,lowestoft
1928.0,10.0,lowestoft
1928.0,11.0,lowestoft
1928.0,12.0,lowestoft
1929.0,1.0,lowestoft
1929.0,2.0,lowestoft
1929.0,3.0,lowestoft
1929.0,4.0,lowestoft
1929.0,5.0,lowestoft
1929.0,6.0,lowestoft
1929.0,7.0,lowestoft
1929.0,8.0,lowestoft
1929.0,9.0,lowestoft
1929.0,10.0,lowestoft
1929.0,11.0,lowestoft
1929.0,12.0,lowestoft
1930.0,1.0,lowestoft
1930.0,2.0,lowestoft
1930.0,3.0,lowestoft
1930.0,4.0,lowestoft
1930.0,5.0,lowestoft
1930.0,6.0,lowestoft
1930.0,7.0,lowestoft
1930.0,8.0,lowestoft
1930.0,9.0,lowestoft
1930.0,10.0,lowestoft
1930.0,11.0,lowestoft
1930.0,12.0,lowestoft
1931.0,1.0,lowestoft
1931.0,2.0,lowestoft
1931.0,3.0,lowestoft
1931.0,4.0,lowestoft
1931.0,5.0,lowestoft
1931.0,6.0,lowestoft
1931.0,7.0,lowestoft
1931.0,8.0,lowestoft
1931.0,9.0,lowestoft
1931.0,10.0,lowestoft
1931.0,11.0,lowestoft
1931.0,12.0,lowestoft
1932.0,1.0,lowestoft
1932.0,2.0,lowestoft
1932.0,3.0,lowestoft
1932.0,4.0,lowestoft
1932.0,5.0,lowestoft
1932.0,6.0,lowestoft
1932.0,7.0,lowestoft
1932.0,8.0,lowestoft
1932.0,9.0,lowestoft
1932.0,10.0,lowestoft
1932.0,11.0,lowestoft
1932.0,12.0,lowestoft
1933.0,1.0,lowestoft
1933.0,2.0,lowestoft
1933.0,3.0,lowestoft
1933.0,4.0,lowestoft
1933.0,5.0,lowestoft
1933.0,6.0,lowestoft
1933.0,7.0,lowestoft
1933.0,8.0,lowestoft
1933.0,9.0,lowestoft
1933.0,10.0,lowestoft
1933.0,11.0,lowestoft
1933.0,12.0,lowestoft
1934.0,1.0,lowestoft
1934.0,2.0,lowestoft
1934.0,3.0,lowestoft
1934.0,4.0,lowestoft
1934.0,5.0,lowestoft
1934.0,6.0,lowestoft
1934.0,7.0,lowestoft
1934.0,8.0,lowestoft
1934.0,9.0,lowestoft
1934.0,10.0,lowestoft
1934.0,11.0,lowestoft
1934.0,12.0,lowestoft
1935.0,1.0,lowestoft
1935.0,2.0,lowestoft
1935.0,3.0,lowestoft
1935.0,4.0,lowestoft
1935.0,5.0,lowestoft
1935.0,6.0,lowestoft
1935.0,7.0,lowestoft
1935.0,8.0,lowestoft
1935.0,9.0,lowestoft
1935.0,10.0,lowestoft
1935.0,11.0,lowestoft
1935.0,12.0,lowestoft
1936.0,1.0,lowestoft
1936.0,2.0,lowestoft
1936.0,3.0,lowestoft
1936.0,4.0,lowestoft
1936.0,5.0,lowestoft
1936.0,6.0,lowestoft
1936.0,7.0,lowestoft
1936.0,8.0,lowestoft
1936.0,9.0,lowestoft
1936.0,10.0,lowestoft
1936.0,11.0,lowestoft
1936.0,12.0,lowestoft
1937.0,1.0,lowestoft
1937.0,2.0,lowestoft
1937.0,3.0,lowestoft
1937.0,4.0,lowestoft
1937.0,5.0,lowestoft
1937.0,6.0,lowestoft
1937.0,7.0,lowestoft
1937.0,8.0,lowestoft
1937.0,9.0,lowestoft
1937.0,10.0,lowestoft
1937.0,11.0,lowestoft
1937.0,12.0,lowestoft
1938.0,1.0,lowestoft
1938.0,2.0,lowestoft
1938.0,3.0,lowestoft
1938.0,4.0,lowestoft
1938.0,5.0,lowestoft
1938.0,6.0,lowestoft
1938.0,7.0,lowestoft
1938.0,8.0,lowestoft
1938.0,9.0,lowestoft
1938.0,10.0,lowestoft
1938.0,11.0,lowestoft
1938.0,12.0,lowestoft
1939.0,1.0,lowestoft
1939.0,2.0,lowestoft
1939.0,3.0,lowestoft
1939.0,4.0,lowestoft
1939.0,5.0,lowestoft
1939.0,6.0,lowestoft
1939.0,7.0,lowestoft
1939.0,8.0,lowestoft
1939.0,9.0,lowestoft
1939.0,10.0,lowestoft
1939.0,11.0,lowestoft
1939.0,12.0,lowestoft
1940.0,1.0,lowestoft
1940.0,2.0,lowestoft
1940.0,3.0,lowestoft
1940.0,4.0,lowestoft
1940.0,5.0,lowestoft
1940.0,6.0,lowestoft
1940.0,7.0,lowestoft
1940.0,8.0,lowestoft
1940.0,9.0,lowestoft
1940.0,10.0,lowestoft
1940.0,11.0,lowestoft
1940.0,12.0,lowestoft
1941.0,1.0,lowestoft
1941.0,2.0,lowestoft
1941.0,3.0,lowestoft
1941.0,4.0,lowestoft
1941.0,5.0,lowestoft
1941.0,6.0,lowestoft
1941.0,7.0,lowestoft
1941.0,8.0,lowestoft
1941.0,9.0,lowestoft
1941.0,10.0,lowestoft
1941.0,11.0,lowestoft
1941.0,12.0,lowestoft
1942.0,1.0,lowestoft
1942.0,2.0,lowestoft
1942.0,3.0,lowestoft
1942.0,4.0,lowestoft
1942.0,5.0,lowestoft
1942.0,6.0,lowestoft
1942.0,7.0,lowestoft
1942.0,8.0,lowestoft
1942.0,9.0,lowestoft
1942.0,10.0,lowestoft
1942.0,11.0,lowestoft
1942.0,12.0,lowestoft
1943.0,1.0,lowestoft
1943.0,2.0,lowestoft
1943.0,3.0,lowestoft
1943.0,4.0,lowestoft
1943.0,5.0,lowestoft
1943.0,6.0,lowestoft
1943.0,7.0,lowestoft
1943.0,8.0,lowestoft
1943.0,9.0,lowestoft
1943.0,10.0,lowestoft
1943.0,11.0,lowestoft
1943.0,12.0,lowestoft
1944.0,1.0,lowestoft
1944.0,2.0,lowestoft
1944.0,3.0,lowestoft
1944.0,4.0,lowestoft
1944.0,5.0,lowestoft
1944.0,6.0,lowestoft
1944.0,7.0,lowestoft
1944.0,8.0,lowestoft
1944.0,9.0,lowestoft
1944.0,10.0,lowestoft
1944.0,11.0,lowestoft
1944.0,12.0,lowestoft
1945.0,1.0,lowestoft
1945.0,2.0,lowestoft
1945.0,3.0,lowestoft
1945.0,4.0,lowestoft
1945.0,5.0,lowestoft
1945.0,6.0,lowestoft
1945.0,7.0,lowestoft
1945.0,8.0,lowestoft
1945.0,9.0,lowestoft
1945.0,10.0,lowestoft
1945.0,11.0,lowestoft
1945.0,12.0,lowestoft
1946.0,1.0,lowestoft
1946.0,2.0,lowestoft
1946.0,3.0,lowestoft
1946.0,4.0,lowestoft
1946.0,5.0,lowestoft
1946.0,6.0,lowestoft
1946.0,7.0,lowestoft
1946.0,8.0,lowestoft
1946.0,9.0,lowestoft
1946.0,10.0,lowestoft
1946.0,11.0,lowestoft
1946.0,12.0,lowestoft
1947.0,1.0,lowestoft
1947.0,2.0,lowestoft
1947.0,3.0,lowestoft
1947.0,4.0,lowestoft
1947.0,5.0,lowestoft
1947.0,6.0,lowestoft
1947.0,7.0,lowestoft
1947.0,8.0,lowestoft
1947.0,9.0,lowestoft
1947.0,10.0,lowestoft
1947.0,11.0,lowestoft
1947.0,12.0,lowestoft
1948.0,1.0,lowestoft
1948.0,2.0,lowestoft
1948.0,3.0,lowestoft
1948.0,4.0,lowestoft
1948.0,5.0,lowestoft
1948.0,6.0,lowestoft
1948.0,7.0,lowestoft
1948.0,8.0,lowestoft
1948.0,9.0,lowestoft
1948.0,10.0,lowestoft
1948.0,11.0,lowestoft
1948.0,12.0,lowestoft
1949.0,1.0,lowestoft
1949.0,2.0,lowestoft
1949.0,3.0,lowestoft
1949.0,4.0,lowestoft
1949.0,5.0,lowestoft
1949.0,6.0,lowestoft
1949.0,7.0,lowestoft
1949.0,8.0,lowestoft
1949.0,9.0,lowestoft
1949.0,10.0,lowestoft
1949.0,11.0,lowestoft
1949.0,12.0,lowestoft
1950.0,1.0,lowestoft
1950.0,2.0,lowestoft
1950.0,3.0,lowestoft
1950.0,4.0,lowestoft
1950.0,5.0,lowestoft
1950.0,6.0,lowestoft
1950.0,7.0,lowestoft
1950.0,8.0,lowestoft
1950.0,9.0,lowestoft
1950.0,10.0,lowestoft
1950.0,11.0,lowestoft
1950.0,12.0,lowestoft
1951.0,1.0,lowestoft
1951.0,2.0,lowestoft
1951.0,3.0,lowestoft
1951.0,4.0,lowestoft
1951.0,5.0,lowestoft
1951.0,6.0,lowestoft
1951.0,7.0,lowestoft
1951.0,8.0,lowestoft
1951.0,9.0,lowestoft
1951.0,10.0,lowestoft
1951.0,11.0,lowestoft
1951.0,12.0,lowestoft
1952.0,1.0,lowestoft
1952.0,2.0,lowestoft
1952.0,3.0,lowestoft
1952.0,4.0,lowestoft
1952.0,5.0,lowestoft
1952.0,6.0,lowestoft
1952.0,7.0,lowestoft
1952.0,8.0,lowestoft
1952.0,9.0,lowestoft
1952.0,10.0,lowestoft
1952.0,11.0,lowestoft
1952.0,12.0,lowestoft
1953.0,1.0,lowestoft
1953.0,2.0,lowestoft
1953.0,3.0,lowestoft
1953.0,4.0,lowestoft
1953.0,5.0,lowestoft
1953.0,6.0,lowestoft
1953.0,7.0,lowestoft
1953.0,8.0,lowestoft
1953.0,9.0,lowestoft
1953.0,10.0,lowestoft
1953.0,11.0,lowestoft
1953.0,12.0,lowestoft
1954.0,1.0,lowestoft
1954.0,2.0,lowestoft
1954.0,3.0,lowestoft
1954.0,4.0,lowestoft
1954.0,5.0,lowestoft
1954.0,6.0,lowestoft
1954.0,7.0,lowestoft
1954.0,8.0,lowestoft
1954.0,9.0,lowestoft
1954.0,10.0,lowestoft
1954.0,11.0,lowestoft
1954.0,12.0,lowestoft
1955.0,1.0,lowestoft
1955.0,2.0,lowestoft
1955.0,3.0,lowestoft
1955.0,4.0,lowestoft
1955.0,5.0,lowestoft
1955.0,6.0,lowestoft
1955.0,7.0,lowestoft
1955.0,8.0,lowestoft
1955.0,9.0,lowestoft
1955.0,10.0,lowestoft
1955.0,11.0,lowestoft
1955.0,12.0,lowestoft
1956.0,1.0,lowestoft
1956.0,2.0,lowestoft
1956.0,3.0,lowestoft
1956.0,4.0,lowestoft
1956.0,5.0,lowestoft
1956.0,6.0,lowestoft
1956.0,7.0,lowestoft
1956.0,8.0,lowestoft
1956.0,9.0,lowestoft
1956.0,10.0,lowestoft
1956.0,11.0,lowestoft
1956.0,12.0,lowestoft
1957.0,1.0,lowestoft
1957.0,2.0,lowestoft
1957.0,3.0,lowestoft
1957.0,4.0,lowestoft
1957.0,5.0,lowestoft
1957.0,6.0,lowestoft
1957.0,7.0,lowestoft
1957.0,8.0,lowestoft
1957.0,9.0,lowestoft
1957.0,10.0,lowestoft
1957.0,11.0,lowestoft
1957.0,12.0,lowestoft
1958.0,1.0,lowestoft
1958.0,2.0,lowestoft
1958.0,3.0,lowestoft
1958.0,4.0,lowestoft
1958.0,5.0,lowestoft
1958.0,6.0,lowestoft
1958.0,7.0,lowestoft
1958.0,8.0,lowestoft
1958.0,9.0,lowestoft
1958.0,10.0,lowestoft
1958.0,11.0,lowestoft
1958.0,12.0,lowestoft
1959.0,1.0,lowestoft
1959.0,2.0,lowestoft
1959.0,3.0,lowestoft
1959.0,4.0,lowestoft
1959.0,5.0,lowestoft
1959.0,6.0,lowestoft
1959.0,7.0,lowestoft
1959.0,8.0,lowestoft
1959.0,9.0,lowestoft
1959.0,10.0,lowestoft
1959.0,11.0,lowestoft
1959.0,12.0,lowestoft
1960.0,1.0,lowestoft
1960.0,2.0,lowestoft
1960.0,3.0,lowestoft
